"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
712148,180040,JEWISH HOSPITAL & ST MARYS HEALTH,217 EAST CHESTNUT,LOUISVILLE,KY,40202,JEFFERSON,31140,U,STH,1,2,07/01/2015,06/30/2016,3657.02,66.93,,54934,3665,183536,708,259128,,10506,606,32898,795,,43532,2636,103357,398,145668,,10506,606,32898,7350039,29186212,14812611,25445612,223573235,564748661,38620094,708930856,1408924117,1406227622,2815151739,47802889,,223561792,12716698,,133946,7683365,,,380249787,-271171469,18466554,1054285,,144790385,19675350,1875661,106068923,7254907,1018023,230509524,,,245871612,9641079,143741797,153382876,544044873,45707686,20357724,999511,3401911,7544438,13607136,385883658,1968754,,,74893211,76861965,462745623,81299250,81299250,544044873,,24539669,75910863,5041672,8123937,0.3235,34223077,2719196,1424882772,1427260370,2852143142,2168833854,683309288,788321896,-105012608,76042947,-28969661,,-28969661,0.251827,140774596,615548884,,
712176,360074,FLOWER HOSPITAL,5200 HARROUN RD,SYLVANIA,OH,43560-,LUCAS,45780,U,STH,1,2,01/01/2015,12/31/2015,1110.57,5.17,,10022,1289,31238,144,52660,,2074,118,7118,406,,9126,1084,26285,132,48280,,2074,118,7118,2175191,13442943,4943700,12547865,69660784,149204578,10165072,188867843,446850602,509093521,955944123,16340114,,69660784,57791,28185,62278,4949000,1277332,,140339365,-107808254,3981518,958896,1384994,46184808,548689,6939892,145058211,382713,1420902,68748894,,,64473434,474005908,1673411,475679319,586337561,16947345,7363115,177359,,,14874813,39362632,,31505376,,,31505376,70868008,515469553,515469553,586337561,,12224629,4307310,146075,214089,0.0518,13112192,477244,437625851,501402939,939028790,717007754,222021036,218865362,3155674,8423028,11578702,20019620,-8440918,0.197572,20591086,146127235,,
712178,360075,UH REGIONAL HOSPITALS,N,RICHMOND HEIGHTS,OH,44143-,CUYAHOGA,17460,U,STH,1,2,01/01/2015,12/31/2015,745.35,100.07,,7521,1034,19793,107,39055,,1711,196,4684,107,,6467,838,16429,90,32850,,1711,196,4684,4099971,2276227,4669785,12538837,41982569,64580236,10197600,88135384,149265749,240776909,390042658,10599416,,41982569,711631,124506,1288331,-93855,,,60181567,-48123101,1870863,59616,,15494937,3757929,1808574,43501405,142000,1669338,39544218,,,20874241,206331,44,206375,36575553,2868321,1399283,,,,,3881036,,,,265944,265944,4146980,32222242,32428573,36575553,,9130893,3044458,56737,236507,0.0777,9852064,4414953,149265749,242353053,391618802,296257878,95360924,106562805,-11201881,4663481,-6538400,,-6538400,0.225963,13654559,95252812,,
712186,360239,SYCAMORE HOSPITAL,2150 LEITER ROAD,MIAMISBURG,OH,45342-,MONTGOMERY,19380,U,STH,1,1,01/01/2015,12/31/2015,804.96,13.44,,7995,2281,34671,168,61444,,1985,488,8472,168,,7087,2125,31563,156,57064,,1985,488,8472,2076084,10287523,3812835,7723827,47711638,59135818,6456126,109275463,285314155,388028157,673342312,12160487,,47711638,,,,11040,,,16052180,,2169402,2332537,554944,23405450,9171084,9048847,45770587,174318,58634158,33220695,830884,,60108337,,,,83513787,14493270,7825420,,435053,,4526831,27663885,,34105224,,15843837,49949061,77612946,5900841,5900841,83513787,,10649264,3752370,85747,607030,0.1686,14649108,615425,273439590,380940444,654380034,508732607,145647427,111223317,34424110,7120107,41544217,,41544217,0.162288,15536897,128249185,,
712187,360359,UH AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUTYHOGA,17460,U,STH,1,2,01/01/2015,12/31/2015,915.1,5.45,,14027,757,36178,138,50370,,3355,173,9131,138,,12845,637,32857,124,45260,,3355,173,9131,8155322,4959570,9312159,17743834,50140648,109463944,17358954,168282942,338710633,404039227,742749860,10332631,,50140648,986808,,,315648,,,97042591,-68591617,3895572,57391,67553,33507561,6300000,4644357,203643154,,,65148629,,,222352249,,13074,13074,255872884,6271014,6160475,,,,159735,12591224,,,,18152,18152,12609376,243263508,243263508,255872884,,19864400,7188261,320271,,,15495636,15988,341106216,404648728,745754944,548672461,197082483,159604592,37477891,1530802,39008693,,39008693,0.226567,9502598,79156598,,
712194,450200,WADLEY REGIONAL MEDICAL CENTER,100 PINE STREET,TEXARKANA,TX,75501,BOWIE,45500,U,STH,1,4,01/01/2015,12/31/2015,657.91,11.79,,13523,5920,31377,189,68985,,2793,1315,6927,203,,10961,3967,23260,149,54450,,2793,1315,6927,875535,16388367,3738436,7379890,34419638,85767618,4494022,90571420,274538214,264974650,539512864,6684638,,34419638,3641510,,,170305,,,20545303,,4899854,1681461,,32926977,,,18330971,,,,,,18330971,,73414647,73414647,124672595,4913485,2428642,78459,,,406237,7826823,3195557,,,24577682,27773239,35600062,89072533,89072533,124672595,,16555459,5666457,174348,1157207,0.2083,4498795,573014,273929468,265583396,539512864,410512752,129000112,120187256,8812856,1883617,10696473,,10696473,0.167876,7690322,81507267,,
712199,460041,DAVIS HOSPITAL & MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,DAVIS,36260,U,STH,1,4,04/01/2015,03/31/2016,621.76,,,4069,842,19066,170,62235,,1173,158,5793,205,,3539,350,11897,141,51606,,1173,158,5793,793640,13296248,4390583,5430380,35287839,92118507,9317959,110455382,128151115,281419894,409571009,8188913,,35287839,5504741,,,66297,,,24859176,,4626413,1714989,,31923980,,,82766885,,,,,,82766885,,179239743,179239743,293930608,5680378,2985239,284925,,,535079,9485621,,23381297,,-27310137,-3928840,5556781,288378827,288378827,293935608,,4920289,5069378,64855,178565,0.0715,,,127151114,281509743,408660857,227759055,180901802,127406345,53495457,579981,54075438,,54075438,0.269686,8882508,36792066,,
712219,050115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025-2762,SAN DIEGO,41740,U,STH,1,11,07/01/2015,06/30/2016,2222.63,4.68,,19137,10443,92289,330,120780,,4077,3865,23357,373,,16111,8651,76541,282,103212,,4077,3865,23357,2065453,37780287,9133980,10579566,191460464,334288449,34220683,507125768,1774860192,958766719,2733626911,50967641,,191460464,12157119,,,15433,94197332,,290654452,-186363444,7116695,397601,6575023,1706808383,45794442,46052968,1008425179,681434,24950766,109819104,2896922,,964215765,,12411604,12411604,2683435752,16574061,10679233,,,,2410157291,2437410585,,,,224369,224369,2437634954,245800798,245800798,2683435752,,,46863850,4194234,2144021,0.183,44265339,44286,1774671497,960460022,2735131519,2217239073,517892446,525748913,-7856467,25185930,17329463,,17329463,0.185514,111384288,608028032,,
712240,180036,OUR LADY OF BELLEFONTE,ST CHRISTOPHER DRIVE,ASHLAND,KY,41101,GREENUP,26580,U,STH,1,2,09/01/2015,08/31/2016,816.47,6.07,,13204,154,30007,135,49410,,3029,169,6985,151,,11393,126,26866,123,45018,,3029,169,6985,1084382,7162594,2556321,8721153,47677852,106609253,5630688,126355712,235823037,494546886,730369923,12679264,,47677852,1484961,12976,95093,63982960,,,50254982,-30567040,4093099,1536970,,89555587,4509318,3134400,57778401,2563271,4042552,63498236,,,45022306,,17161929,17161929,151739822,6470473,5750407,,,,1963211,13734583,,,,72843992,72843992,86578575,65161247,65161247,151739822,,,22592528,657066,1160126,0.2054,5387465,471868,245571402,486625080,732196482,570676067,161520415,154287105,7233310,3942288,11175598,,11175598,0.173002,24263552,178795916,,
712261,360012,ST. ANNS HOSPITAL,500 S.CLEVELAND AVE,WESTERVILLE,OH,43081-,FRANKLIN,18140,U,STH,1,1,07/01/2015,06/30/2016,1613.46,13.5,,13709,5259,64031,265,96990,,3270,1347,16588,265,,10775,3595,43469,212,77592,,3270,1347,16588,6719353,9002612,9276113,23413663,98038463,146030439,22983925,242705575,441982973,444674747,886657720,28623230,,98038463,2295274,,,611704,,,51705213,-13090461,5973031,825431,,49796361,1780423,,231611124,,,115604419,,,170459561,1161988,59655,1221643,221477565,14704554,45136,,1405604,,1185680,17340974,,,,1879616,1879616,19220590,202256975,202256975,221477565,,6410091,22359593,563939,1113387,0.1548,25742596,397079,442488609,461710570,904199179,605151784,299047395,287720199,11327196,20342174,31669370,,31669370,0.273731,37341846,188065641,,
712376,360014,OBLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701-2345,ATHENS,99936,R,STH,1,2,07/01/2015,06/30/2016,624.55,15.13,,2094,1004,7736,63,23058,,848,54,2645,63,,2094,173,6290,63,23058,,848,54,2645,1470114,7481200,4081442,5918081,28934235,56657175,6344462,81383842,40886354,192358829,233245183,11182764,,28934235,1563980,,497360,24212335,1074235,,15106553,-3949257,2386476,655548,13284952,55117073,3151585,1904712,25740298,,9699165,21698931,,,43488973,12204080,5762684,17966764,116572810,7780113,4926293,,3336561,,29920379,45963346,,19931776,,1173730,21105506,67068852,49503958,49503958,116572810,,1141373,4292378,42117,346674,0.2552,1449318,517804,41148190,193926597,235074787,138680238,96394549,85591410,10803139,4444066,15247205,,15247205,0.34892,17706480,76970765,,
712385,361304,GREENFIELD AREA MEDICAL CENTER,545 SOUTH STREET,GREENFIELD,OH,45123-,HIGHLAND,99936,R,CAH,1,2,01/01/2015,12/31/2015,97.56,,,1373,6,2711,25,9125,,85,3,125,25,,272,3,450,25,9125,,85,3,125,229215,994425,565497,1829820,5758834,8576918,516841,12441971,7109947,30758864,37868811,,,,,,,168993,253815,,2958102,-114321,233602,,,3500191,486229,196470,5359305,,146842,3389862,,,3153288,597606,,597606,7251085,194906,558106,,,,767,753779,,,,,,753779,6497306,6497306,7251085,,,,,,,,,7102655,30987645,38090300,23267124,14823176,14335752,487424,86594,574018,,574018,0.328555,1548025,10067857,,
712388,362004,DANIEL DRAKE CENTER FOR POST-ACUTE C,151 WEST GALBRAITH ROAD,CINCINNATI,OH,45216-1096,HAMILTON,17140,U,LTCH,2,2,07/01/2015,06/30/2016,458.61,1.43,,7918,3483,25017,149,54534,,307,102,892,232,,7918,3483,25017,149,54534,,307,102,892,,,,,29752044,43819397,2457326,62787714,150712335,35799259,186511594,,,,,,,93353,,,34226400,-24767191,700631,,,-44835688,2668682,3428608,13800447,315809,25017335,21866939,,,11937916,,,,-32897772,609586,1047398,652783,4648966,,912704,7871437,,23366589,,11553,23378142,31249579,-64147351,-64147351,-32897772,,,,,,,,,150654102,35847265,186501367,128448068,58053299,74239627,-16186328,7976603,-8209725,,-8209725,,,,,
712396,374020,LAUREATE PSYCHIATRIC HOSPITAL,6655 S. YALE,TULSA,OK,74136,TULSA,46140,U,PH,4,2,07/01/2015,06/30/2016,321.89,3.02,,7677,1007,25205,91,33306,,763,159,2719,91,,7677,1007,25205,91,33306,,763,159,2719,,,,,19423754,14568297,2342290,23104672,41805061,8476700,50281761,,,,,,,988303,,,4284965,,123884,307015,,6209668,13235926,7344234,48096748,,,19038818,,,47621360,411566,,411566,54242594,1352909,3057210,,,,244346,4654465,,,,654940,654940,5309405,48933189,48933189,54242594,,,,,,,,,42083400,22707061,64790461,30494424,34296037,33992051,303986,1509737,1813723,,1813723,,,,,
712472,113300,EGLESTON CHILDRENS HOSPITAL AT EMORY,1405 CLIFTON ROAD,ATLANTA,GA,30322-1101,DEKALB,12060,U,CH,7,2,01/01/2015,12/31/2015,2285.08,141.22,,820,22307,77333,278,101470,,124,3129,11900,278,,619,14839,44034,169,61685,,124,3129,11900,,,,,148136094,189814260,19689683,382725826,933791150,436518291,1370309441,,,,,,,,,,76737465,,9793703,,133481565,2233344848,9479605,1079976,300540091,987306,,175369119,,,201363409,,31582691,31582691,2466290948,5854347,,,,,,5854347,,,,14578762,14578762,20433109,2445857839,2445857839,2466290948,,,,,,,,,933791150,467416777,1401207927,782232947,618974980,337000003,281974977,13003518,294978495,96587100,198391395,,,,,
712513,230167,INGHAM REGIONAL MEDICAL CENTER,401 WEST GREENLAWN AVE.,LANSING,MI,48910,INGHAM,29620,U,STH,1,2,10/01/2014,09/30/2015,1840,93.38,,23012,6378,50100,250,94940,,5050,738,12453,267,,21060,5269,43967,234,89100,,5050,738,12453,235124,15861089,5009615,13095110,133921919,195089550,13390039,258955079,385203586,495670922,880874508,35955112,,133621727,1569672,,1464047,18220931,,,36518035,,,,10139379,64878345,3839267,2760238,199236901,323306,15298264,90686029,694526,,103075811,68549631,,68549631,236503787,23952334,13202096,,3476068,,9469546,50100044,,109626007,,44155959,153781966,203882010,32621777,32621777,236503787,,,46631319,481829,1513186,0.1298,15835044,6957626,389239892,603309116,992549008,679018535,313530473,322045043,-8514570,-2486101,-11000671,,-11000671,0.293975,23818017,149306623,,
712591,453025,MEMORIAL HERMANN TIRR,1333 MOURSUND,HOUSTON,TX,77030,HARRIS,26420,U,RH,5,2,01/01/2015,12/31/2015,759.41,8.53,,5764,995,36779,134,48910,,265,38,1256,134,,5764,995,36779,134,48910,,265,38,1256,,,,,52135135,57405638,4883117,96032959,172785950,85708348,258494298,,,,,,,406202,,,30457636,,46718,,,31631141,1,3190984,49434405,2042884,,21161656,,,35221740,,29509997,29509997,96362878,97990,2520044,,,,1000667,47910093,,,,1269973,1269973,49180066,47182812,47182812,96362878,,,,,,,,,173121228,86460060,259581288,146736978,112844310,109540773,3303537,6437171,9740708,,9740708,,,,,
712701,131307,HOSPITAL,645 E FIFTH STREET,WEISER,ID,83672,WASHINGTON,99913,R,CAH,1,11,07/01/2015,06/30/2016,108.02,,,684,113,1282,19,6954,,148,41,341,19,,418,73,832,19,6954,,148,41,341,97685,1804833,1189448,1483843,5867134,10156366,435672,13283030,5336659,16414481,21751140,,,,,,,503688,37623,,3800354,-1721129,530062,22829,612001,3785428,7500,377050,4121749,667781,195536,4485675,,,3934102,,1389454,1389454,9108984,1486467,472577,,703178,,49528,2711750,,3103713,,3253038,6356751,9068501,40483,40483,9108984,,,,,,,,,5955693,20073309,26029002,10822918,15206084,16023500,-817416,1203601,386185,,386185,0.610682,1179322,2501498,,
712726,260023,MERCY HOSPITAL JEFFERSON,HIGHWAY 61 SOUTH,CRYSTAL CITY,MO,63019,JEFFERSON,41180,U,STH,1,2,07/01/2015,06/30/2016,770.18,,,17008,3289,33852,154,56364,,3358,573,7685,256,,15089,2347,25367,133,48678,,3358,573,7685,5524832,13941031,9222007,11376734,56556776,95040436,15374310,164087760,323261015,317202407,640463422,12602334,,56556776,1713542,,,4778989,,,54342432,-34881934,,3166970,109994,31298786,3509000,1983507,70653387,10317,2778493,39082538,,,94622125,595558,52924664,53520222,179441133,7368471,568667,16213,1470011,,1024831,10448193,,,,403313,403313,10851506,168589627,168589627,179441133,,7042865,22439828,1007735,403913,0.0548,,,321181049,326402617,647583666,488042679,159540987,151597212,7943775,3805028,11748803,,11748803,0.256202,14462782,71721656,56523,282629
712769,450076,UT MD ANDERSON CANCER CENTER,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,26420,U,STH,3,10,09/01/2015,08/31/2016,21299,304.11,,66488,2948,197749,660,241560,,8949,416,27365,660,,62871,2805,186753,606,221796,,8949,416,27365,,,,,1863626429,2032086269,367934969,2428852203,2018210248,4092370347,6110580595,,,,,,,799206895,,,725944436,,49322757,,71368598,1846906664,214627767,132206429,3810214251,12689929,1027288244,622726787,,,2968586901,3947325733,61149957,4008475690,8823969255,171549482,233799606,,,,407891053,837941901,,,,450378358,450378358,1288320259,1749628327,7535648996,8823969255,,,,,,,,,2016385033,4133176626,6149561659,3157394649,2992167010,3200991101,-208824091,387406034,178581943,497031,178084912,,,,,
712797,054009,RESNICK NEUROPSYCHIATRIC HOSPITAL AT,150 UCLA MEDICAL PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,31084,U,PH,4,10,07/01/2015,06/30/2016,333.2,58.81,,6103,3896,25477,74,27084,,315,217,1774,74,,6103,3896,25477,74,27084,,315,217,1774,,,-26752,-26752,35173772,31042266,2914328,79983297,93529449,13590685,107120134,,,35173772,,,,15720000,,,8430000,-1410000,,,60000,22800000,,,21428772,,,1278652,,,8937877,,14032123,14032123,45770000,6250000,,,,,,13910000,,8910000,,41600000,50510000,64420000,-18650000,-18650000,45770000,,,,,,,,,93761271,13358863,107120134,47117992,60002142,66216038,-6213896,12358731,6144835,,6144835,0.746669,,,,
712808,140117,PRESENCE RESURRECTION MEDICAL CENTER,7435 WEST TALCOTT,CHICAGO,IL,60631,COOK,16974,U,STH,1,1,01/01/2015,12/31/2015,1351.21,74.06,,29758,2634,57856,200,71986,,5680,613,11801,545,,26499,1722,45933,166,61281,,5680,613,11801,4138297,6148481,5530559,6041784,99503913,180823825,12837389,254842343,818896132,464390365,1283286497,23886401,,99503913,7031262,242032,803155,-4274512,,,155921074,-113504354,6438304,4508,3196135,45580509,689147,781562,23452040,,,107864014,,,30370933,,3024554,3024554,78975996,5951371,,,,,700424,52264808,,,,167173266,167173266,219438074,-140462078,-140462078,78975996,,42024728,14853683,942166,443652,0.0312,11958071,9966349,818352920,473314883,1291667803,1014178909,277488894,280327738,-2838844,5960632,3121788,-57224,3179012,0.198586,26738510,137218814,,
712844,360019,SUMMA BARBERTON HOSPITAL,155 FIFTH STREET NE,BARBERTON,OH,44203,SUMMIT,10420,U,STH,1,2,01/01/2015,05/31/2015,1056.5,15.7,,4737,378,15314,158,23700,,981,143,3318,178,,4197,226,12481,136,20400,,981,143,3318,406223,7385995,1692067,2364995,22980348,57517388,4217256,60348659,167119761,294800889,461920650,6462813,,22980348,,189,115171,9509342,,,5234228,-2174685,320003,,,12960373,,,,,,,,,,410265,,410265,13370638,1530698,,,,,,12481217,,,,,,12481217,889421,889421,13370638,,6607792,,37215,115141,0.0697,7750621,331936,165967136,295700891,461668027,373997020,87671007,80497736,7173271,1356840,8530111,,8530111,0.130647,10378619,84590894,,
712855,360090,ST. LUKES HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537-,LUCAS,45780,U,STH,1,2,01/01/2015,12/31/2015,1042,13.16,,15055,1400,43293,173,63145,,3416,317,10685,173,,11265,1112,31771,139,50735,,3416,317,10685,2836395,9386155,5655556,11591019,58143304,115991825,10832366,169651734,303717962,265812887,569530849,19878974,,58143304,2293282,,30538,17951280,,,82685802,-57107602,1408019,1031409,4160402,56340080,4368660,2381538,80439487,451515,636799,42262945,,,85258861,1064790,93968626,95033416,236632357,36944952,7187346,,,,,50764565,,,,64708552,64708552,115473117,121159240,121159240,236632357,,20846724,7078166,469481,,,20932475,1288454,299605119,271516194,571121313,382734580,188386733,174135129,14251604,-17853266,-3601662,,-3601662,0.29788,11466502,58412600,,
712856,360151,AFFINITY MEDICAL CENTER,875 8TH ST,MASSILLON,OH,44646,STARK,15940,U,STH,1,4,07/01/2015,06/30/2016,550.82,18.36,,6831,787,20206,107,39162,,1329,608,4319,138,,5309,671,15570,86,31476,,1329,608,4319,1424826,6321709,2628493,6686854,32848325,64266699,8406793,85915332,236408075,246428814,482836889,7885321,8893,32848325,1858259,,339734,-1149840,,,17239112,-3079034,3092393,1010986,50246,17163863,692573,452791,26108707,12006133,1143711,18387647,4801805,,33637063,,6252277,6252277,57053203,2610103,3741604,373449,41667,,1000080,4882975,,39389,,4774,44163,4927138,52126065,52126065,57053203,,2424154,9259128,309174,149254,0.0511,12840216,1084045,236408075,246428814,482836889,391029346,91807543,97115024,-5307481,1354879,-3952602,2,-3952604,0.177939,10077828,88671879,,
712860,360152,DOCTORS HOSPITAL,5100 W. BROAD STREET,COLUMBUS,OH,43228,FRANKLIN,18140,U,STH,1,1,07/01/2015,06/30/2016,1092.17,106.97,,8679,4699,35975,175,63750,,2112,647,8829,175,,7898,2244,30833,160,58260,,2112,647,8829,9720244,19145707,13523140,13546288,88779170,117402956,4585964,158814206,348526404,483660532,832186936,19175695,,88387514,1386901,232385,2529938,361841,,,33629276,-12586894,4053081,,1293323,27784209,10416423,836425,95763934,,21160087,45893755,,,86723485,,1972057,1972057,116479751,5046064,6879272,,36834389,,5928203,73439930,,,,96421604,96421604,169861534,-53381783,-53381783,116479751,,3701792,11801407,160085,1027474,0.2651,12371132,3434935,348576815,483692032,832268847,611665174,220603673,206182126,14421547,6505488,20927035,5,20927030,0.19084,44360270,295361277,113427,715653
712866,360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA ROAD,CHARDON,OH,44024-,GEAUGA,17460,U,STH,1,2,01/01/2015,12/31/2015,728.69,3.05,,11035,1837,29402,116,42319,,2342,391,7175,134,,9356,1452,24160,104,37939,,2342,391,7175,3507374,3860392,4416293,9216321,42190175,85594401,5237962,125942379,247511224,323975510,571486734,12625765,,42190175,942315,,,399681,,,79348101,-58142102,2528764,,330918,24694670,219780,1251269,61719059,37962,,45572489,,,28249524,408426,161169,569595,53513789,3986925,3417500,,,,96650,8435507,,,,771291,771291,9206798,44306991,44306991,53513789,,13389200,4890474,167067,201991,0.0442,10077623,18828,247511224,326762354,574273578,433848340,140425238,127784576,12640662,1108181,13748843,54010,13694833,0.220377,10659856,70151984,,
712878,390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 N. LANDSDOWNE AVE.,DREXEL HILL,PA,19026-,DELAWARE COUNTY,37964,U,STH,1,2,07/01/2015,06/30/2016,761,25.91,,8842,1422,30399,145,53070,,1715,421,6534,168,,7704,1097,24326,125,45750,,1715,421,6534,11694611,8350770,12982105,13145867,63080283,108267271,9010957,148005781,546508637,585185182,1131693819,18683395,153124,63080283,321610,,317507,10672000,1656000,,20082000,,2558000,2352000,9990000,55217000,,790000,61361000,1058000,36528000,74422000,,,27011907,3560000,17188093,20748093,102977000,17167000,1059000,,31650000,,9154000,59030000,,,,63977000,63977000,123007000,-20030000,-20030000,102977000,,3570626,11262420,355485,810997,0.2187,6173081,1220715,550473573,597441827,1147915400,983178341,164737059,171347554,-6610495,2845100,-3765395,,-3765395,0.130783,27203153,256773044,,
712929,183026,CARDINAL HILL REHABILITATION HOSPITA,2050 VERSAILLES ROAD,LEXINGTON,KY,40504,FAYETTE,30460,U,RH,5,4,05/01/2015,08/31/2015,426.06,4.53,,5495,131,11946,115,14145,,406,1,817,155,,5495,131,11946,115,14145,,406,1,817,,,,,9677734,11553513,569516,18783327,38110407,3664012,41774419,1264102,,9677734,825372,,,-13160134,,,24770757,-2909127,313440,531806,,9546742,,,,,,5306683,,,4934747,,6405367,6405367,20886856,1221758,1837060,,,,643778,3702596,,,,97901,97901,3800497,17086359,17086359,20886856,,,,,,,,,38110406,3664012,41774418,21961012,19813406,21231247,-1417841,527924,-889917,,-889917,0.449637,,,,
712930,183026,CARDINAL HILL REHABILITATION HOSPITA,2050 VERSAILLES ROAD,LEXINGTON,KY,40504,FAYETTE,30460,U,RH,5,4,09/01/2015,08/31/2016,461.75,4.72,,17041,401,33622,115,42090,,1334,30,2578,155,,17041,401,33622,115,42090,,1334,30,2578,,,,,29044498,32552955,2131536,54941985,108493054,12092350,120585404,5302301,,29044498,1352292,,,-6962059,,,19605759,-4386217,280763,1205596,,9743842,,82729,651337,,,4311922,,,3561139,,7648598,7648598,20953579,856981,2101668,,,,1140585,4099234,,,,57961,57961,4157195,16796384,16796384,20953579,,,,,,,,,108492858,12092349,120585207,60889120,59696087,61597453,-1901366,1611390,-289976,,-289976,,,,,
